id,speciality_code,test_code,name_uz,name_cy,name_ru,name_en,created_at,updated_at,admission,type,year,subject_1,subject_2,subject_3
42204,5150201,,Sanʼatshunoslik: musiqashunoslik,Sanʼatshunoslik: musiqashunoslik,Sanʼatshunoslik: musiqashunoslik,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:30;s:7:""place_c"";i:17;s:7:""place_p"";i:9;s:10:""ball_con_c"";d:152.30000000000001;s:10:""ball_con_p"";d:144.09999999999999;s:14:""avg_ball_con_c"";d:158.19999999999999;s:14:""avg_ball_con_p"";d:156.40000000000001;s:10:""ball_gra_c"";d:170.09999999999999;s:10:""ball_gra_p"";d:181.09999999999999;s:14:""avg_ball_gra_c"";d:189.09999999999999;s:14:""avg_ball_gra_p"";d:196.40000000000001;}",0,2020,101,21,22
42205,5150501,,Dirijyorlik: akademik xor dirijyorligi,Dirijyorlik: akademik xor dirijyorligi,Dirijyorlik: akademik xor dirijyorligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:60;s:7:""place_c"";d:14.5;s:7:""place_p"";d:11.5;s:10:""ball_con_c"";d:158.19999999999999;s:10:""ball_con_p"";d:147.09999999999999;s:14:""avg_ball_con_c"";d:170.80000000000001;s:14:""avg_ball_con_p"";d:152.40000000000001;s:10:""ball_gra_c"";d:196;s:10:""ball_gra_p"";d:163.09999999999999;s:14:""avg_ball_gra_c"";d:206.30000000000001;s:14:""avg_ball_gra_p"";d:184.40000000000001;}",0,2020,101,21,22
42206,5150502,,Dirijyorlik: opera - simfoniya dirijyorligi,Dirijyorlik: opera - simfoniya dirijyorligi,Dirijyorlik: opera - simfoniya dirijyorligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:80;s:7:""place_c"";i:8;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:142;s:10:""ball_con_p"";d:157.30000000000001;s:14:""avg_ball_con_c"";d:156.09999999999999;s:14:""avg_ball_con_p"";d:162.30000000000001;s:10:""ball_gra_c"";d:184.19999999999999;s:10:""ball_gra_p"";d:172.19999999999999;s:14:""avg_ball_gra_c"";d:198.5;s:14:""avg_ball_gra_p"";d:190.5;}",0,2020,101,21,22
42207,5150503,,Dirijyorlik: harbiy (damli) orkestr dirijyorligi,Dirijyorlik: harbiy (damli) orkestr dirijyorligi,Dirijyorlik: harbiy (damli) orkestr dirijyorligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:80;s:7:""place_c"";i:8;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:132.19999999999999;s:10:""ball_con_p"";d:133.30000000000001;s:14:""avg_ball_con_c"";d:160.5;s:14:""avg_ball_con_p"";d:145.59999999999999;s:10:""ball_gra_c"";d:217.09999999999999;s:10:""ball_gra_p"";d:170.19999999999999;s:14:""avg_ball_gra_c"";d:220.40000000000001;s:14:""avg_ball_gra_p"";d:189.09999999999999;}",0,2020,101,21,22
42208,5150504,,Dirijyorlik: xalq cholg‘ulari orkestri dirijyorligi,Dirijyorlik: xalq cholg‘ulari orkestri dirijyorligi,Dirijyorlik: xalq cholg‘ulari orkestri dirijyorligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:40;s:7:""place_c"";d:6.5;s:7:""place_p"";d:14.5;s:10:""ball_con_c"";d:157.19999999999999;s:10:""ball_con_p"";d:145.19999999999999;s:14:""avg_ball_con_c"";d:170.19999999999999;s:14:""avg_ball_con_p"";d:164.80000000000001;s:10:""ball_gra_c"";d:196.19999999999999;s:10:""ball_gra_p"";d:204;s:14:""avg_ball_gra_c"";d:206.5;s:14:""avg_ball_gra_p"";d:211.69999999999999;}",0,2020,101,21,22
42209,5150505,,Dirijyorlik: estrada orkestri dirijyorligi,Dirijyorlik: estrada orkestri dirijyorligi,Dirijyorlik: estrada orkestri dirijyorligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:120;s:7:""place_c"";d:11.5;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:138.19999999999999;s:10:""ball_con_p"";d:157.09999999999999;s:14:""avg_ball_con_c"";d:145.90000000000001;s:14:""avg_ball_con_p"";d:158.40000000000001;s:10:""ball_gra_c"";d:161.30000000000001;s:10:""ball_gra_p"";d:161.09999999999999;s:14:""avg_ball_gra_c"";d:183.19999999999999;s:14:""avg_ball_gra_p"";d:183.09999999999999;}",0,2020,101,21,22
42210,5150601,,Vokal sanʼati : akademik xonandalik,Vokal sanʼati : akademik xonandalik,Vokal sanʼati : akademik xonandalik,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:30;s:7:""place_c"";d:11.5;s:7:""place_p"";i:9;s:10:""ball_con_c"";d:133.5;s:10:""ball_con_p"";d:127.3;s:14:""avg_ball_con_c"";d:155.69999999999999;s:14:""avg_ball_con_p"";d:151.59999999999999;s:10:""ball_gra_c"";d:200.09999999999999;s:10:""ball_gra_p"";d:200.30000000000001;s:14:""avg_ball_gra_c"";d:209.09999999999999;s:14:""avg_ball_gra_p"";d:209.19999999999999;}",0,2020,101,21,22
42211,5150603,,Vokal sanʼati : estrada xonandaligi,Vokal sanʼati : estrada xonandaligi,Vokal sanʼati : estrada xonandaligi,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:60;s:7:""place_c"";d:8.5;s:7:""place_p"";i:9;s:10:""ball_con_c"";d:154.09999999999999;s:10:""ball_con_p"";d:149.30000000000001;s:14:""avg_ball_con_c"";d:162.80000000000001;s:14:""avg_ball_con_p"";d:154;s:10:""ball_gra_c"";d:180.09999999999999;s:10:""ball_gra_p"";d:163.30000000000001;s:14:""avg_ball_gra_c"";d:195.69999999999999;s:14:""avg_ball_gra_p"";d:184.5;}",0,2020,101,21,22
42212,5150701,,Cholg‘u ijrochiligi: fortepiano (organ),Cholg‘u ijrochiligi: fortepiano (organ),Cholg‘u ijrochiligi: fortepiano (organ),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:20;s:7:""place_c"";d:8.5;s:7:""place_p"";i:8;s:10:""ball_con_c"";d:133.09999999999999;s:10:""ball_con_p"";d:146.09999999999999;s:14:""avg_ball_con_c"";d:157.09999999999999;s:14:""avg_ball_con_p"";d:168.5;s:10:""ball_gra_c"";d:205.09999999999999;s:10:""ball_gra_p"";d:213.19999999999999;s:14:""avg_ball_gra_c"";d:212.40000000000001;s:14:""avg_ball_gra_p"";d:217.80000000000001;}",0,2020,101,21,22
42213,5150702,,"Cholg‘u ijrochiligi: torli cholg‘ular (skripka, alt)","Cholg‘u ijrochiligi: torli cholg‘ular (skripka, alt)","Cholg‘u ijrochiligi: torli cholg‘ular (skripka, alt)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:80;s:7:""place_c"";i:14;s:7:""place_p"";d:4.5;s:10:""ball_con_c"";d:136.30000000000001;s:10:""ball_con_p"";d:158.30000000000001;s:14:""avg_ball_con_c"";d:148.59999999999999;s:14:""avg_ball_con_p"";d:169.59999999999999;s:10:""ball_gra_c"";d:173.09999999999999;s:10:""ball_gra_p"";d:192.19999999999999;s:14:""avg_ball_gra_c"";d:191.09999999999999;s:14:""avg_ball_gra_p"";d:203.80000000000001;}",0,2020,101,21,22
42214,5150703,,Cholg‘u ijrochiligi : torli cholg‘ular (violonchel kontrabas),Cholg‘u ijrochiligi : torli cholg‘ular (violonchel kontrabas),Cholg‘u ijrochiligi : torli cholg‘ular (violonchel kontrabas),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:80;s:7:""place_c"";d:15.5;s:7:""place_p"";d:12.5;s:10:""ball_con_c"";d:131.09999999999999;s:10:""ball_con_p"";d:126.2;s:14:""avg_ball_con_c"";d:150.80000000000001;s:14:""avg_ball_con_p"";d:142.59999999999999;s:10:""ball_gra_c"";d:190.09999999999999;s:10:""ball_gra_p"";d:175.30000000000001;s:14:""avg_ball_gra_c"";d:202.40000000000001;s:14:""avg_ball_gra_p"";d:192.5;}",0,2020,101,21,22
42215,5150704,,"Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (fleyta, goboy)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (fleyta, goboy)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (fleyta, goboy)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:90;s:7:""quote_p"";d:30;s:7:""place_c"";d:13.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:132.09999999999999;s:10:""ball_con_p"";d:140.09999999999999;s:14:""avg_ball_con_c"";d:144.09999999999999;s:14:""avg_ball_con_p"";d:165.5;s:10:""ball_gra_c"";d:168.19999999999999;s:10:""ball_gra_p"";d:216.30000000000001;s:14:""avg_ball_gra_c"";d:187.80000000000001;s:14:""avg_ball_gra_p"";d:219.90000000000001;}",0,2020,101,21,22
42216,5150705,,"Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (klarnet, fagot)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (klarnet, fagot)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (klarnet, fagot)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:70;s:7:""place_c"";d:15.5;s:7:""place_p"";i:6;s:10:""ball_con_c"";d:145.09999999999999;s:10:""ball_con_p"";d:123.09999999999999;s:14:""avg_ball_con_c"";d:162.80000000000001;s:14:""avg_ball_con_p"";d:145.19999999999999;s:10:""ball_gra_c"";d:198.30000000000001;s:10:""ball_gra_p"";d:189.5;s:14:""avg_ball_gra_c"";d:207.90000000000001;s:14:""avg_ball_gra_p"";d:202;}",0,2020,101,21,22
42217,5150706,,"Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (valtorna, truba)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (valtorna, truba)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (valtorna, truba)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:100;s:7:""place_c"";i:10;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:121.09999999999999;s:10:""ball_con_p"";d:143.30000000000001;s:14:""avg_ball_con_c"";d:143.40000000000001;s:14:""avg_ball_con_p"";d:149.59999999999999;s:10:""ball_gra_c"";d:188;s:10:""ball_gra_p"";d:162.19999999999999;s:14:""avg_ball_gra_c"";d:201;s:14:""avg_ball_gra_p"";d:183.80000000000001;}",0,2020,101,21,22
42218,5150707,,"Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (trombon, tuba)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (trombon, tuba)","Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (trombon, tuba)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:70;s:7:""quote_p"";d:120;s:7:""place_c"";i:17;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:123.2;s:10:""ball_con_p"";d:148.09999999999999;s:14:""avg_ball_con_c"";d:141.80000000000001;s:14:""avg_ball_con_p"";d:164.09999999999999;s:10:""ball_gra_c"";d:179.09999999999999;s:10:""ball_gra_p"";d:196.09999999999999;s:14:""avg_ball_gra_c"";d:195.09999999999999;s:14:""avg_ball_gra_p"";d:206.40000000000001;}",0,2020,101,21,22
42219,5150708,,Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (zarbli cholg‘ular),Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (zarbli cholg‘ular),Cholg‘u ijrochiligi: puflama va zarbli cholg‘ular (zarbli cholg‘ular),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:30;s:7:""place_c"";d:5.5;s:7:""place_p"";i:16;s:10:""ball_con_c"";d:154.09999999999999;s:10:""ball_con_p"";d:147.09999999999999;s:14:""avg_ball_con_c"";d:165.5;s:14:""avg_ball_con_p"";d:155.40000000000001;s:10:""ball_gra_c"";d:188.30000000000001;s:10:""ball_gra_p"";d:172.09999999999999;s:14:""avg_ball_gra_c"";d:201.19999999999999;s:14:""avg_ball_gra_p"";d:190.40000000000001;}",0,2020,101,21,22
42220,5150709,,"Cholg‘u ijrochiligi: xalq cholg‘ulari (nay-qo‘shnay, bayan-akkorbeon)","Cholg‘u ijrochiligi: xalq cholg‘ulari (nay-qo‘shnay, bayan-akkorbeon)","Cholg‘u ijrochiligi: xalq cholg‘ulari (nay-qo‘shnay, bayan-akkorbeon)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:40;s:7:""place_c"";i:11;s:7:""place_p"";d:6.5;s:10:""ball_con_c"";d:141.09999999999999;s:10:""ball_con_p"";d:133.09999999999999;s:14:""avg_ball_con_c"";d:153.09999999999999;s:14:""avg_ball_con_p"";d:148.5;s:10:""ball_gra_c"";d:177;s:10:""ball_gra_p"";d:179.19999999999999;s:14:""avg_ball_gra_c"";d:193.69999999999999;s:14:""avg_ball_gra_p"";d:195.09999999999999;}",0,2020,101,21,22
42221,5150710,,Cholg‘u ijrochiligi: xalq cholg‘ulari (chang),Cholg‘u ijrochiligi: xalq cholg‘ulari (chang),Cholg‘u ijrochiligi: xalq cholg‘ulari (chang),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:110;s:7:""quote_p"";d:120;s:7:""place_c"";i:11;s:7:""place_p"";i:5;s:10:""ball_con_c"";d:160.09999999999999;s:10:""ball_con_p"";d:127.09999999999999;s:14:""avg_ball_con_c"";d:174.09999999999999;s:14:""avg_ball_con_p"";d:151.90000000000001;s:10:""ball_gra_c"";d:202.09999999999999;s:10:""ball_gra_p"";d:201.5;s:14:""avg_ball_gra_c"";d:210.40000000000001;s:14:""avg_ball_gra_p"";d:210;}",0,2020,101,21,22
42222,5150712,,"Cholg‘u ijrochiligi: xalq cholg‘ulari (dutor, dutor bas, dutor kontrabas, tanbur)","Cholg‘u ijrochiligi: xalq cholg‘ulari (dutor, dutor bas, dutor kontrabas, tanbur)","Cholg‘u ijrochiligi: xalq cholg‘ulari (dutor, dutor bas, dutor kontrabas, tanbur)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:110;s:7:""place_c"";d:5.5;s:7:""place_p"";i:6;s:10:""ball_con_c"";d:132.30000000000001;s:10:""ball_con_p"";d:123.09999999999999;s:14:""avg_ball_con_c"";d:142.59999999999999;s:14:""avg_ball_con_p"";d:144.19999999999999;s:10:""ball_gra_c"";d:163.19999999999999;s:10:""ball_gra_p"";d:186.30000000000001;s:14:""avg_ball_gra_c"";d:184.5;s:14:""avg_ball_gra_p"";d:199.90000000000001;}",0,2020,101,21,22
42223,5150713,,Cholg‘u ijrochiligi: xalq cholg‘ulari (zarbli cholg‘ular),Cholg‘u ijrochiligi: xalq cholg‘ulari (zarbli cholg‘ular),Cholg‘u ijrochiligi: xalq cholg‘ulari (zarbli cholg‘ular),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:100;s:7:""place_c"";d:15.5;s:7:""place_p"";d:13.5;s:10:""ball_con_c"";d:125.09999999999999;s:10:""ball_con_p"";d:122.5;s:14:""avg_ball_con_c"";d:149.80000000000001;s:14:""avg_ball_con_p"";d:153.40000000000001;s:10:""ball_gra_c"";d:199.30000000000001;s:10:""ball_gra_p"";d:215.30000000000001;s:14:""avg_ball_gra_c"";d:208.5;s:14:""avg_ball_gra_p"";d:219.19999999999999;}",0,2020,101,21,22
42224,5150714,,"Cholg‘u ijrochiligi: xalq cholg‘ulari (gijjak, gijjak alt)","Cholg‘u ijrochiligi: xalq cholg‘ulari (gijjak, gijjak alt)","Cholg‘u ijrochiligi: xalq cholg‘ulari (gijjak, gijjak alt)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:20;s:7:""quote_p"";d:80;s:7:""place_c"";d:11.5;s:7:""place_p"";i:11;s:10:""ball_con_c"";d:146.09999999999999;s:10:""ball_con_p"";d:131.09999999999999;s:14:""avg_ball_con_c"";d:151.5;s:14:""avg_ball_con_p"";d:156.69999999999999;s:10:""ball_gra_c"";d:162.30000000000001;s:10:""ball_gra_p"";d:208;s:14:""avg_ball_gra_c"";d:183.90000000000001;s:14:""avg_ball_gra_p"";d:214.30000000000001;}",0,2020,101,21,22
42225,5150715,,"Cholg‘u ijrochiligi (xalq cholg‘ulari (gijjak qobus bas, gijjak qobus - kontrabas)","Cholg‘u ijrochiligi (xalq cholg‘ulari (gijjak qobus bas, gijjak qobus - kontrabas)","Cholg‘u ijrochiligi (xalq cholg‘ulari (gijjak qobus bas, gijjak qobus - kontrabas)",,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:100;s:7:""quote_p"";d:40;s:7:""place_c"";d:8.5;s:7:""place_p"";d:16.5;s:10:""ball_con_c"";d:140.09999999999999;s:10:""ball_con_p"";d:147.09999999999999;s:14:""avg_ball_con_c"";d:155.40000000000001;s:14:""avg_ball_con_p"";d:166.69999999999999;s:10:""ball_gra_c"";d:186.09999999999999;s:10:""ball_gra_p"";d:206;s:14:""avg_ball_gra_c"";d:199.69999999999999;s:14:""avg_ball_gra_p"";d:213;}",0,2020,101,21,22
42226,5150716,,Cholg‘u ijrochiligi: anʼanaviy cholg‘ular,Cholg‘u ijrochiligi: anʼanaviy cholg‘ular,Cholg‘u ijrochiligi: anʼanaviy cholg‘ular,,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:120;s:7:""quote_p"";d:90;s:7:""place_c"";d:10.5;s:7:""place_p"";d:8.5;s:10:""ball_con_c"";d:129.09999999999999;s:10:""ball_con_p"";d:147.09999999999999;s:14:""avg_ball_con_c"";d:150.09999999999999;s:14:""avg_ball_con_p"";d:168.5;s:10:""ball_gra_c"";d:192.09999999999999;s:10:""ball_gra_p"";d:211.19999999999999;s:14:""avg_ball_gra_c"";d:203.69999999999999;s:14:""avg_ball_gra_p"";d:216.5;}",0,2020,101,21,22
42227,5150717,,Cholg‘u ijrochiligi: estrada cholg‘ulari (saksafon),Cholg‘u ijrochiligi: estrada cholg‘ulari (saksafon),Cholg‘u ijrochiligi: estrada cholg‘ulari (saksafon),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:50;s:7:""quote_p"";d:90;s:7:""place_c"";d:12.5;s:7:""place_p"";d:15.5;s:10:""ball_con_c"";d:132.09999999999999;s:10:""ball_con_p"";d:130.09999999999999;s:14:""avg_ball_con_c"";d:153.09999999999999;s:14:""avg_ball_con_p"";d:149.40000000000001;s:10:""ball_gra_c"";d:195.09999999999999;s:10:""ball_gra_p"";d:188;s:14:""avg_ball_gra_c"";d:205.69999999999999;s:14:""avg_ball_gra_p"";d:201;}",0,2020,101,21,22
42228,5150718,,Cholg‘u ijrochiligi: estrada cholg‘ulari (trombon),Cholg‘u ijrochiligi: estrada cholg‘ulari (trombon),Cholg‘u ijrochiligi: estrada cholg‘ulari (trombon),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:80;s:7:""quote_p"";d:40;s:7:""place_c"";i:6;s:7:""place_p"";i:17;s:10:""ball_con_c"";d:145.30000000000001;s:10:""ball_con_p"";d:145.09999999999999;s:14:""avg_ball_con_c"";d:153.30000000000001;s:14:""avg_ball_con_p"";d:164.80000000000001;s:10:""ball_gra_c"";d:169.30000000000001;s:10:""ball_gra_p"";d:204.09999999999999;s:14:""avg_ball_gra_c"";d:188.5;s:14:""avg_ball_gra_p"";d:211.69999999999999;}",0,2020,101,21,22
42229,5150719,,Cholg‘u ijrochiligi: estrada cholg‘ulari (truba),Cholg‘u ijrochiligi: estrada cholg‘ulari (truba),Cholg‘u ijrochiligi: estrada cholg‘ulari (truba),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:40;s:7:""quote_p"";d:80;s:7:""place_c"";i:8;s:7:""place_p"";i:8;s:10:""ball_con_c"";d:144.30000000000001;s:10:""ball_con_p"";d:157.09999999999999;s:14:""avg_ball_con_c"";d:152;s:14:""avg_ball_con_p"";d:172.40000000000001;s:10:""ball_gra_c"";d:167.5;s:10:""ball_gra_p"";d:203.09999999999999;s:14:""avg_ball_gra_c"";d:187.30000000000001;s:14:""avg_ball_gra_p"";d:211.09999999999999;}",0,2020,101,21,22
42230,5150720,,Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara),Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara),Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:30;s:7:""quote_p"";d:40;s:7:""place_c"";i:14;s:7:""place_p"";i:10;s:10:""ball_con_c"";d:133.30000000000001;s:10:""ball_con_p"";d:138.09999999999999;s:14:""avg_ball_con_c"";d:154.5;s:14:""avg_ball_con_p"";d:161.09999999999999;s:10:""ball_gra_c"";d:197;s:10:""ball_gra_p"";d:207.09999999999999;s:14:""avg_ball_gra_c"";d:207;s:14:""avg_ball_gra_p"";d:213.69999999999999;}",0,2020,101,21,22
42231,5150721,,Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara bas),Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara bas),Cholg‘u ijrochiligi: estrada cholg‘ulari (gitara bas),,2020-07-12 16:43:26,2020-07-12 16:43:26,"O:27:""common\models\AdmissionData"":18:{s:4:""name"";N;s:9:""test_code"";N;s:15:""speciality_code"";N;s:8:""subject1"";N;s:8:""subject2"";N;s:8:""subject3"";N;s:7:""quote_c"";d:60;s:7:""quote_p"";d:80;s:7:""place_c"";i:10;s:7:""place_p"";i:7;s:10:""ball_con_c"";d:125.2;s:10:""ball_con_p"";d:144.09999999999999;s:14:""avg_ball_con_c"";d:150.19999999999999;s:14:""avg_ball_con_p"";d:162.40000000000001;s:10:""ball_gra_c"";d:200.19999999999999;s:10:""ball_gra_p"";d:199.09999999999999;s:14:""avg_ball_gra_c"";d:209.09999999999999;s:14:""avg_ball_gra_p"";d:208.40000000000001;}",0,2020,101,21,22
